country,year,sex,age,suicides_no,population,suicides/100k pop,HDI for year,overall score,government integrity,labor freedom,financial freedom, gdp_for_year ($) ,gdp_per_capita ($),generation
Poland,2013,female,5-14 years,7,1810891,0.39,0.85,66,55,62.9,70,"524,234,322,597",14552,Generation Z
Poland,2013,female,55-74 years,329,4603966,7.15,0.85,66,55,62.9,70,"524,234,322,597",14552,Boomers
Poland,2013,female,75+ years,88,1736478,5.07,0.85,66,55,62.9,70,"524,234,322,597",14552,Silent
Poland,2013,male,15-24 years,497,2443545,20.34,0.85,66,55,62.9,70,"524,234,322,597",14552,Millenials
Poland,2013,male,25-34 years,810,3124764,25.92,0.85,66,55,62.9,70,"524,234,322,597",14552,Millenials
Poland,2013,male,35-54 years,2013,5168551,38.95,0.85,66,55,62.9,70,"524,234,322,597",14552,Generation X
Poland,2013,male,5-14 years,16,1906361,0.84,0.85,66,55,62.9,70,"524,234,322,597",14552,Generation Z
Poland,2013,male,55-74 years,1755,3866967,45.38,0.85,66,55,62.9,70,"524,234,322,597",14552,Boomers
Poland,2013,male,75+ years,287,869774,33,0.85,66,55,62.9,70,"524,234,322,597",14552,Silent
Romania,2013,female,15-24 years,22,1124343,1.96,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Millenials
Romania,2013,female,25-34 years,29,1355015,2.14,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Millenials
Romania,2013,female,35-54 years,119,2811283,4.23,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Generation X
Romania,2013,female,5-14 years,6,1038632,0.58,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Generation Z
Romania,2013,female,55-74 years,135,2471792,5.46,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Boomers
Romania,2013,female,75+ years,53,952420,5.56,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Silent
Romania,2013,male,15-24 years,134,1198610,11.18,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Millenials
Romania,2013,male,25-34 years,237,1438227,16.48,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Millenials
Romania,2013,male,35-54 years,830,2902422,28.6,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Generation X
Romania,2013,male,5-14 years,8,1096591,0.73,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Generation Z
Romania,2013,male,55-74 years,676,2052427,32.94,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Boomers
Romania,2013,male,75+ years,158,561583,28.13,0.8,65.1,36,63.5,50,"191,549,024,911",10080,Silent
Singapore,2013,female,15-24 years,15,257932,5.82,0.923,88,92,91.4,80,"304,454,327,499",83151,Millenials
Singapore,2013,female,25-34 years,13,287210,4.53,0.923,88,92,91.4,80,"304,454,327,499",83151,Millenials
Singapore,2013,female,35-54 years,40,631208,6.34,0.923,88,92,91.4,80,"304,454,327,499",83151,Generation X
Singapore,2013,female,5-14 years,0,211362,0,0.923,88,92,91.4,80,"304,454,327,499",83151,Generation Z
Singapore,2013,female,55-74 years,30,384544,7.8,0.923,88,92,91.4,80,"304,454,327,499",83151,Boomers
Singapore,2013,female,75+ years,14,91216,15.35,0.923,88,92,91.4,80,"304,454,327,499",83151,Silent
Singapore,2013,male,15-24 years,30,264023,11.36,0.923,88,92,91.4,80,"304,454,327,499",83151,Millenials
Singapore,2013,male,25-34 years,29,265275,10.93,0.923,88,92,91.4,80,"304,454,327,499",83151,Millenials
Singapore,2013,male,35-54 years,77,616200,12.5,0.923,88,92,91.4,80,"304,454,327,499",83151,Generation X
Singapore,2013,male,5-14 years,0,220586,0,0.923,88,92,91.4,80,"304,454,327,499",83151,Generation Z
Singapore,2013,male,55-74 years,84,370242,22.69,0.923,88,92,91.4,80,"304,454,327,499",83151,Boomers
Singapore,2013,male,75+ years,25,61658,40.55,0.923,88,92,91.4,80,"304,454,327,499",83151,Silent
Slovenia,2013,female,15-24 years,2,102771,1.95,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Millenials
Slovenia,2013,female,25-34 years,8,139622,5.73,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Millenials
Slovenia,2013,female,35-54 years,18,295893,6.08,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Generation X
Slovenia,2013,female,5-14 years,0,91494,0,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Generation Z
Slovenia,2013,female,55-74 years,38,245775,15.46,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Boomers
Slovenia,2013,female,75+ years,20,110100,18.17,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Silent
Slovenia,2013,male,15-24 years,23,108938,21.11,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Millenials
Slovenia,2013,male,25-34 years,36,153170,23.5,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Millenials
Slovenia,2013,male,35-54 years,122,314098,38.84,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Generation X
Slovenia,2013,male,5-14 years,1,96956,1.03,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Generation Z
Slovenia,2013,male,55-74 years,121,231859,52.19,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Boomers
Slovenia,2013,male,75+ years,57,57600,98.96,0.885,61.7,59,40.4,50,"48,116,256,926",24697,Silent
Spain,2013,female,15-24 years,45,2226350,2.02,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Millenials
Spain,2013,female,25-34 years,79,3167837,2.49,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Millenials
Spain,2013,female,35-54 years,373,7349605,5.08,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Generation X
Spain,2013,female,5-14 years,3,2282942,0.13,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Generation Z
Spain,2013,female,55-74 years,287,4877060,5.88,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Boomers
Spain,2013,female,75+ years,173,2610418,6.63,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Silent
Spain,2013,male,15-24 years,131,2330807,5.62,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Millenials
Spain,2013,male,25-34 years,260,3221833,8.07,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Millenials
Spain,2013,male,35-54 years,1174,7548690,15.55,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Generation X
Spain,2013,male,5-14 years,6,2422042,0.25,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Generation Z
Spain,2013,male,55-74 years,812,4513382,17.99,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Boomers
Spain,2013,male,75+ years,530,1676659,31.61,0.875,68,62,54.3,70,"1,361,854,206,549",30792,Silent
Sweden,2013,female,15-24 years,48,595101,8.07,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Millenials
Sweden,2013,female,25-34 years,46,593992,7.74,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Millenials
Sweden,2013,female,35-54 years,117,1244666,9.4,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Generation X
Sweden,2013,female,5-14 years,1,512011,0.2,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Generation Z
Sweden,2013,female,55-74 years,108,1102468,9.8,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Boomers
Sweden,2013,female,75+ years,48,481818,9.96,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Silent
Sweden,2013,male,15-24 years,99,628573,15.75,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Millenials
Sweden,2013,male,25-34 years,111,621904,17.85,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Millenials
Sweden,2013,male,35-54 years,266,1283078,20.73,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Generation X
Sweden,2013,male,5-14 years,3,540668,0.55,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Generation Z
Sweden,2013,male,55-74 years,273,1086729,25.12,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Boomers
Sweden,2013,male,75+ years,110,333073,33.03,0.912,72.9,93,53.6,80,"578,742,001,488",64133,Silent
Switzerland,2013,female,15-24 years,17,460483,3.69,0.938,81,88,87.9,80,"688,504,173,431",89634,Millenials
Switzerland,2013,female,25-34 years,21,545796,3.85,0.938,81,88,87.9,80,"688,504,173,431",89634,Millenials
Switzerland,2013,female,35-54 years,100,1212632,8.25,0.938,81,88,87.9,80,"688,504,173,431",89634,Generation X
Switzerland,2013,female,5-14 years,1,388582,0.26,0.938,81,88,87.9,80,"688,504,173,431",89634,Generation Z
Switzerland,2013,female,55-74 years,109,886881,12.29,0.938,81,88,87.9,80,"688,504,173,431",89634,Boomers
Switzerland,2013,female,75+ years,37,401512,9.22,0.938,81,88,87.9,80,"688,504,173,431",89634,Silent
Switzerland,2013,male,15-24 years,52,480011,10.83,0.938,81,88,87.9,80,"688,504,173,431",89634,Millenials
Switzerland,2013,male,25-34 years,78,556884,14.01,0.938,81,88,87.9,80,"688,504,173,431",89634,Millenials
Switzerland,2013,male,35-54 years,255,1233315,20.68,0.938,81,88,87.9,80,"688,504,173,431",89634,Generation X
Switzerland,2013,male,5-14 years,2,409829,0.49,0.938,81,88,87.9,80,"688,504,173,431",89634,Generation Z
Switzerland,2013,male,55-74 years,253,848732,29.81,0.938,81,88,87.9,80,"688,504,173,431",89634,Boomers
Switzerland,2013,male,75+ years,146,256661,56.88,0.938,81,88,87.9,80,"688,504,173,431",89634,Silent
United Kingdom,2013,female,15-24 years,81,4017291,2.02,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Millenials
United Kingdom,2013,female,25-34 years,124,4356539,2.85,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Millenials
United Kingdom,2013,female,35-54 years,449,8837469,5.08,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Generation X
United Kingdom,2013,female,5-14 years,4,3559249,0.11,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Generation Z
United Kingdom,2013,female,55-74 years,232,6839180,3.39,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Boomers
United Kingdom,2013,female,75+ years,103,3004685,3.43,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Silent
United Kingdom,2013,male,15-24 years,331,4180873,7.92,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Millenials
United Kingdom,2013,male,25-34 years,586,4320298,13.56,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Millenials
United Kingdom,2013,male,35-54 years,1743,8656572,20.13,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Generation X
United Kingdom,2013,male,5-14 years,5,3734237,0.13,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Generation Z
United Kingdom,2013,male,55-74 years,908,6488882,13.99,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Boomers
United Kingdom,2013,male,75+ years,258,2096518,12.31,0.915,74.8,78,71.6,80,"2,739,818,680,930",45594,Silent
Armenia,2014,female,15-24 years,2,227895,0.88,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Millenials
Armenia,2014,female,25-34 years,0,269937,0,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Millenials
Armenia,2014,female,35-54 years,2,417829,0.48,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Generation X
Armenia,2014,female,5-14 years,1,171332,0.58,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Generation Z
Armenia,2014,female,55-74 years,4,288822,1.38,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Boomers
Armenia,2014,female,75+ years,6,98118,6.12,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Silent
Armenia,2014,male,15-24 years,3,230760,1.3,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Millenials
Armenia,2014,male,25-34 years,6,253461,2.37,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Millenials
Armenia,2014,male,35-54 years,13,363362,3.58,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Generation X
Armenia,2014,male,5-14 years,0,196975,0,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Generation Z
Armenia,2014,male,55-74 years,12,224430,5.35,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Boomers
Armenia,2014,male,75+ years,9,60108,14.97,0.733,68.9,26.7,78.5,70,"11,609,512,940",4142,Silent
Australia,2014,female,15-24 years,96,1520955,6.31,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Millenials
Australia,2014,female,25-34 years,119,1716803,6.93,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Millenials
Australia,2014,female,35-54 years,277,3189475,8.68,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Generation X
Australia,2014,female,5-14 years,15,1408758,1.06,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Generation Z
Australia,2014,female,55-74 years,157,2344644,6.7,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Boomers
Australia,2014,female,75+ years,45,865915,5.2,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Silent
Australia,2014,male,15-24 years,271,1604935,16.89,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Millenials
Australia,2014,male,25-34 years,404,1730968,23.34,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Millenials
Australia,2014,male,35-54 years,866,3130341,27.66,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Generation X
Australia,2014,male,5-14 years,6,1485754,0.4,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Generation Z
Australia,2014,male,55-74 years,471,2279114,20.67,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Boomers
Australia,2014,male,75+ years,164,649925,25.23,0.935,82,87.7,79.2,90,"1,464,955,475,994",66809,Silent
Austria,2014,female,15-24 years,17,493605,3.44,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,female,15-24 years,17,493605,3.44,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,female,25-34 years,29,566622,5.12,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,female,25-34 years,29,566622,5.12,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,female,35-54 years,93,1276047,7.29,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation X
Austria,2014,female,35-54 years,93,1276047,7.29,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation X
Austria,2014,female,5-14 years,0,399408,0,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation Z
Austria,2014,female,5-14 years,0,399408,0,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation Z
Austria,2014,female,55-74 years,108,993973,10.87,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Boomers
Austria,2014,female,55-74 years,108,993973,10.87,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Boomers
Austria,2014,female,75+ years,77,442472,17.4,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Silent
Austria,2014,female,75+ years,77,442472,17.4,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Silent
Austria,2014,male,15-24 years,79,516580,15.29,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,male,15-24 years,79,516580,15.29,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,male,25-34 years,100,576126,17.36,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,male,25-34 years,100,576126,17.36,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Millenials
Austria,2014,male,35-54 years,321,1280204,25.07,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation X
Austria,2014,male,35-54 years,321,1280204,25.07,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation X
Austria,2014,male,5-14 years,2,419646,0.48,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation Z
Austria,2014,male,5-14 years,2,419646,0.48,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Generation Z
Austria,2014,male,55-74 years,282,906857,31.1,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Boomers
Austria,2014,male,55-74 years,282,906857,31.1,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Boomers
Austria,2014,male,75+ years,206,269625,76.4,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Silent
Austria,2014,male,75+ years,206,269625,76.4,0.885,72.4,75.5,80.5,70,"441,885,415,806",54278,Silent
Belgium,2014,female,15-24 years,27,653625,4.13,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Millenials
Belgium,2014,female,25-34 years,43,724681,5.93,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Millenials
Belgium,2014,female,35-54 years,231,1540001,15,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Generation X
Belgium,2014,female,5-14 years,0,615939,0,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Generation Z
Belgium,2014,female,55-74 years,177,1240549,14.27,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Boomers
Belgium,2014,female,75+ years,83,614412,13.51,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Silent
Belgium,2014,male,15-24 years,85,675446,12.58,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Millenials
Belgium,2014,male,25-34 years,168,728759,23.05,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Millenials
Belgium,2014,male,35-54 years,531,1576060,33.69,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Generation X
Belgium,2014,male,5-14 years,4,644794,0.62,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Generation Z
Belgium,2014,male,55-74 years,363,1176768,30.85,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Boomers
Belgium,2014,male,75+ years,187,387814,48.22,0.89,69.9,74.2,72.7,70,"530,770,977,634",50173,Silent
Croatia,2014,female,15-24 years,12,240071,5,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Millenials
Croatia,2014,female,25-34 years,11,277195,3.97,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Millenials
Croatia,2014,female,35-54 years,49,583896,8.39,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Generation X
Croatia,2014,female,5-14 years,1,202723,0.49,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Generation Z
Croatia,2014,female,55-74 years,71,547211,12.97,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Boomers
Croatia,2014,female,75+ years,42,240853,17.44,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Silent
Croatia,2014,male,15-24 years,37,251460,14.71,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Millenials
Croatia,2014,male,25-34 years,42,287190,14.62,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Millenials
Croatia,2014,male,35-54 years,167,582938,28.65,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Generation X
Croatia,2014,male,5-14 years,0,213874,0,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Generation Z
Croatia,2014,male,55-74 years,193,473836,40.73,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Boomers
Croatia,2014,male,75+ years,97,129205,75.07,0.818,60.4,41.1,39.4,60,"57,629,518,806",14299,Silent
Cyprus,2014,female,15-24 years,3,59114,5.07,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Millenials
Cyprus,2014,female,25-34 years,4,72330,5.53,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Millenials
Cyprus,2014,female,35-54 years,1,122485,0.82,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Generation X
Cyprus,2014,female,5-14 years,0,44760,0,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Generation Z
Cyprus,2014,female,55-74 years,5,87152,5.74,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Boomers
Cyprus,2014,female,75+ years,0,29382,0,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Silent
Cyprus,2014,male,15-24 years,2,60975,3.28,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Millenials
Cyprus,2014,male,25-34 years,8,68555,11.67,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Millenials
Cyprus,2014,male,35-54 years,13,107823,12.06,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Generation X
Cyprus,2014,male,5-14 years,0,47104,0,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Generation Z
Cyprus,2014,male,55-74 years,7,82766,8.46,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Boomers
Cyprus,2014,male,75+ years,1,22372,4.47,0.85,67.6,64,70.2,50,"23,359,294,149",29024,Silent
Czech Republic,2014,female,15-24 years,11,540106,2.04,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Millenials
Czech Republic,2014,female,25-34 years,26,711374,3.65,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Millenials
Czech Republic,2014,female,35-54 years,94,1509758,6.23,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Generation X
Czech Republic,2014,female,5-14 years,1,500027,0.2,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Generation Z
Czech Republic,2014,female,55-74 years,107,1356408,7.89,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Boomers
Czech Republic,2014,female,75+ years,54,464061,11.64,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Silent
Czech Republic,2014,male,15-24 years,84,565782,14.85,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Millenials
Czech Republic,2014,male,25-34 years,157,752372,20.87,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Millenials
Czech Republic,2014,male,35-54 years,467,1580637,29.55,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Generation X
Czech Republic,2014,male,5-14 years,1,527532,0.19,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Generation Z
Czech Republic,2014,male,55-74 years,364,1197687,30.39,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Boomers
Czech Republic,2014,male,75+ years,123,257383,47.79,0.87,72.2,45.3,84,80,"207,818,330,724",20859,Silent
Denmark,2014,female,15-24 years,7,354099,1.98,0.928,75.3,92,86,80,"352,993,633,221",66114,Millenials
Denmark,2014,female,25-34 years,7,325866,2.15,0.928,75.3,92,86,80,"352,993,633,221",66114,Millenials
Denmark,2014,female,35-54 years,59,774379,7.62,0.928,75.3,92,86,80,"352,993,633,221",66114,Generation X
Denmark,2014,female,5-14 years,1,323749,0.31,0.928,75.3,92,86,80,"352,993,633,221",66114,Generation Z
Denmark,2014,female,55-74 years,50,666386,7.5,0.928,75.3,92,86,80,"352,993,633,221",66114,Boomers
Denmark,2014,female,75+ years,36,248889,14.46,0.928,75.3,92,86,80,"352,993,633,221",66114,Silent
Denmark,2014,male,15-24 years,31,370570,8.37,0.928,75.3,92,86,80,"352,993,633,221",66114,Millenials
